locusId	sysName	desc	setAIT021 Lib Nod +N	setAIT022 Lib Nod +N	setAIT023 Lib Nod +N	setAIT024 Lib Nod +N	setAIT026 Lib Nod --	setAIT027 Lib Nod --	setAIT028 Lib Nod --	setAIT029 Lib Nod --	setAIT030 Lib Nod --	setAIT031 Lib Bact +N	setAIT032 Lib Bact +N	setAIT033 Lib Bact +N	setAIT035 Lib Bact +N	setAIT037 Lib Bact --	setAIT039 Lib Bact --	setAIT040 Lib Bact --	setAIT041 Time0	setAIT042 Time0	setAIT043 Time0	setAIT044 Time0	setAIT045 Time0
SM_b20002	SM_b20002	sugar ABC transporter ATP-binding protein	1.09639032740815	1.27620773119205	0.786533371138908	0.966343648075189	1.02204153109415	1.17406640329879	1.26672506813307	1.09198793297034	0.936047076575971	0.915236265862847	0.61749515032149	1.50795782344762	1.02072880446666	0.352597357619216	0.258048755515055	0.948920311924089	-0.139055273523252	-0.478577495669106	0.210990284582095	0.432848621794022	0.0538830971612092
SM_b20003	SM_b20003	pyrroline-5-carboxylate reductase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SM_b20004	SM_b20004	gstR-like transcriptional regulator protein	1.37155913090067	0.945713484943411	1.09718346175456	1.23613350665755	1.03428497845053	0.927649797483443	1.41730064956676	1.02722288355686	1.42702902018444	1.19948579645692	1.08129068111973	1.01302832582097	1.32823479361802	1.09036565883404	-1.07516055610028	0.720799967123907	-0.369562865478437	0.0516549262901607	-0.79762337154293	0.0494987193383856	0.512219096587226
SM_b20005	SM_b20005	glutathione S-transferase	-3.45243790992697	-3.69820102976328	-3.43707333494196	-1.01756874886727	-1.25676653853278	-3.79366342434154	-3.39571076093194	-3.70510486313034	-3.63360419818921	-3.57150329473441	-3.6696986745619	-3.73284591863936	-3.21942198982225	-0.327882623826414	-0.0203622430232127	-2.34283231272672	-0.606019147795578	-0.572882898378822	1.55559439156962	0.282353697907778	-0.654001323432643
SM_b20006	SM_b20006	hypothetical protein	-0.0768533095925621	-0.35360274575002	-0.162427307456374	-0.224920317869654	-0.138857236537424	-0.475750894013705	1.3161892510616	-0.353443334805729	-0.262379289783635	-0.224267425602868	-0.335436000511452	1.24440488312654	0.0714557879083628	-0.483108339718288	-3.24915577543793	-0.240605129007268	-0.119076335813539	0.345301584309445	-0.63370550527696	-0.0806775651384797	0.207562469513588
SM_b20007	SM_b20007	catalase C protein	-0.99671831432746	-0.393188423193209	-0.594420238415765	-0.760175122397462	-0.274518604810293	-0.486534839956841	-0.700915547732673	-0.747064018226836	-0.902756232162612	-0.652396214210823	-0.620146400431279	-0.727784974798875	-0.0403070413834854	-0.55970414356871	-0.562122648079171	-1.02782828630203	-0.022822795119379	-0.34770656878353	-0.333077199242693	0.157974013237213	0.134221562033987
SM_b20008	SM_b20008	ATP-dependent DNA ligase	0.726431590355476	0.30689088778507	0.503204535342197	0.59081882915608	0.92181726430324	0.0235521258961704	0.94105991315658	0.385458337078846	0.770816777831954	0.559352487901744	0.277537976874267	0.289656096728446	0.722789534935011	0.0245681414472498	-0.259895395613476	0.629035571049338	-0.147867744232091	-0.321656823058868	-0.1919172092595	0.142377370024977	0.235131874994876
SM_b20009	SM_b20009	transcriptional regulator	0.963760429441867	0.442008390043666	0.660238121407492	0.69926503671035	0.733113590269236	0.176474743107606	0.878697476226932	0.513251674244448	0.664633949025311	0.689462282987913	0.420291950389856	0.423950679208743	0.87829142103709	1.57990677729065	-1.50836090964204	0.652712083428398	0.055928806957746	-0.521251225452043	0.288723941150792	-0.0527385563612874	0.207185047172801
SM_b20010	SM_b20010	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SM_b20011	SM_b20011	hypothetical protein	3.01774613083146	2.77052537358041	2.73415351235685	3.21204605929005	2.94993971287456	2.53857739818267	3.39929709631816	2.93013626510901	3.18887602446918	3.08665022494149	2.74251732484888	2.75000391494123	3.01378798529131	2.53407281043134	-0.365379636145539	2.84625873790212	-0.37370565449686	-0.302968133975908	1.22830311625113	-0.16124411671696	-0.0916772656265854
